Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
94,Teehanz,https://t.co/2wcs0amgkr,Teehanz005,Planet Earth ,Wed May 20 22:39:58 +0000 2020,3700,3691,135,5778,"Batch B corpers, it’s GO time! 🎒🇳🇬
If you haven’t sorted your Medical Fitness Certificate or Medical Report, this is your last chance to do it right 🩺📄
No stories, no stress—just legit, camp-ready documents.
Slide into my DM and let’s get you set for camp!
#NYSC #BatchB #NYSC",Thu Jul 17 22:26:46 +0000 2025,1,4,en,1357,False,False,0,0,,"['NYSC', 'BatchB', 'NYSC']",,1357,1,False,True,135,5778,[],"Batch B corpers, it’s GO time! 🎒🇳🇬
If you haven’t sorted your Medical Fitness Certificate or Medical Report, this is your last chance to do it right 🩺📄
No stories, no stress—just legit, camp-ready documents.
Slide into my DM and let’s get you set for camp!
#NYSC #BatchB #NYSC"
95,NickyGrace🖤,https://t.co/lzLNhlENty,coffeeforcomfy,"In him, where peace dwells",Thu Jan 02 23:58:59 +0000 2020,14449,7584,1425,124682,Great! Incoming ogun state corpers would let Nestle and Dangote cement rest with the rush😂,Tue Jul 15 20:56:19 +0000 2025,0,8,en,207,False,False,0,0,,[],,207,0,False,True,1425,124682,[],Great! Incoming ogun state corpers would let Nestle and Dangote cement rest with the rush😂
96,Prince Adedayo 👑 💫,,Prince_Adeday0,eastern part of the country ,Sat Feb 06 05:55:47 +0000 2021,2123,1529,1236,7191,"I'm an electrical engineer,  sound engineer, solar engineer,  electronics and Telecoms engineer.
I construct electronics gadgets.
I train students and corpers on electronics and solar.
I sell electronics and solar energy equipment (battery, solar panel, Inverter etc).
DM for more",Wed Jul 23 09:21:48 +0000 2025,1,1,en,74,False,False,0,0,,[],,74,1,False,False,1236,7191,[],"I'm an electrical engineer,  sound engineer, solar engineer,  electronics and Telecoms engineer.
I construct electronics gadgets.
I train students and corpers on electronics and solar.
I sell electronics and solar energy equipment (battery, solar panel, Inverter etc).
DM for more"
97,Dr Olabisi Alaso🥰,,blizzy_queen,,Fri Feb 21 15:25:37 +0000 2020,6612,3041,1226,39778,"@lilyally98 If you see how that made me angry, 
Female corpers if you are too bored in your state of relocation please sleep!!!¡!!!!!!! Sleep ooooo",Thu Jul 24 00:52:43 +0000 2025,1,34,en,13408,False,False,0,6,,[],,13408,1,False,True,1226,39778,[],"@lilyally98 If you see how that made me angry, 
Female corpers if you are too bored in your state of relocation please sleep!!!¡!!!!!!! Sleep ooooo"
98,"Deeper Life Corpers' Fellowship, Kwara State",https://t.co/a2PLIxSZnj,DLKwaraCorpers,,Sat Jan 13 10:41:06 +0000 2024,116,43,273,508,"What a deep and stirring encounter in God’s presence today! 🙌❤️🔥

From worship to the Word, our hearts were realigned to what matters most — loving Jesus above all else. https://t.co/rgP8XP7KSg",Sun Jul 13 17:06:46 +0000 2025,0,2,en,31,False,False,0,1,,[],False,31,0,False,False,273,508,"[<Photo id=1944443356039290880>, <Photo id=1944443356102176768>, <Photo id=1944443356064387073>, <Photo id=1944443356072861696>]","What a deep and stirring encounter in God’s presence today! 🙌❤️🔥

From worship to the Word, our hearts were realigned to what matters most — loving Jesus above all else. https://t.co/rgP8XP7KSg"
99,ThatAnambra guy,,innocentud72120,Earth,Fri Dec 08 11:46:11 +0000 2023,74,184,500,8282,My eldest brother almost lost his life while serving in Yobe State They burnt their corpers lodge they slept in the forest which borders with Niger for 3days before his soldier friend came to their rescue,Sun Jul 13 21:33:36 +0000 2025,11,33,en,8814,False,False,1,2,,[],,8814,11,False,False,500,8282,[],My eldest brother almost lost his life while serving in Yobe State They burnt their corpers lodge they slept in the forest which borders with Niger for 3days before his soldier friend came to their rescue
100,OBAFEMI...🇳🇬🇳🇬🇳🇬,,obafemiRichie87,,Sat Feb 19 12:54:09 +0000 2022,240,771,68,8152,@woye1 Is this applicable only to youth corpers ??,Mon Jul 28 12:01:19 +0000 2025,0,2,en,3006,False,False,0,1,,[],,3006,0,False,True,68,8152,[],@woye1 Is this applicable only to youth corpers ??
101,...tømï🤍,,Jesutomila43604,,Sat Dec 21 04:09:20 +0000 2024,32,87,5,384,"Go hard or go home? : Corpers edition 💀 
Abeokuta yaaaa",Mon Jul 21 17:28:16 +0000 2025,0,3,tl,17,False,False,0,0,,[],,17,0,False,False,5,384,[],"Go hard or go home? : Corpers edition 💀 
Abeokuta yaaaa"
102,Tobi 💛,,OMOIFA_,tobyyfaj@gmail.com,Thu Jun 04 21:49:04 +0000 2020,569,959,441,37377,"How hard is it to give someone a rejection letter

This company is openly flouting NYSC rules of not conducting interviews for Corpers ooo, then you guys are taking your sweet precious time, then I proceed to ask for rejection letter you can't even give that to me immediately😭😭",Tue Jul 22 12:14:25 +0000 2025,0,2,en,178,False,False,0,2,,[],,178,0,False,True,441,37377,[],"How hard is it to give someone a rejection letter

This company is openly flouting NYSC rules of not conducting interviews for Corpers ooo, then you guys are taking your sweet precious time, then I proceed to ask for rejection letter you can't even give that to me immediately😭😭"
103,Mohammed,,Yahaya_Msalisu,"أبوظبي, الامارات العربية المتح",Fri Feb 04 14:33:56 +0000 2022,598,583,108,19002,"Please I'm looking for corp members to work in a fertility Centre.
Payment is good for a corp member.
Corpers with health background.",Fri Jul 25 09:36:07 +0000 2025,2,3,en,105,False,False,0,0,,[],,105,2,False,False,108,19002,[],"Please I'm looking for corp members to work in a fertility Centre.
Payment is good for a corp member.
Corpers with health background."
104,Mfmosogbocorpers,https://t.co/tCaUwVE1Eb,Mfmosogbo10C,"Osun, Nigeria",Wed Feb 26 09:36:07 +0000 2025,7,8,63,157,"Are you Looking for an ACCOMMODATION after your relocation? MFM CORPERS FELLOWSHIP got you covered 
@mfmintlhqyouth @MFMWorldwide @nysc360 

Happy New Week #BBNaija Sabinus Nigeria Super Falcon Igbos Rufai Alhaji On a Monday  #BigBrotherNaija Oshoala  #WEURO2025 #BURSAYANIYOR https://t.co/APvIijZFSl",Mon Jul 28 09:39:40 +0000 2025,1,3,en,907,False,False,0,0,,"['BBNaija', 'BigBrotherNaija', 'WEURO2025', 'BURSAYANIYOR']",False,907,1,False,True,63,157,[<Photo id=1949766683184263168>],"Are you Looking for an ACCOMMODATION after your relocation? MFM CORPERS FELLOWSHIP got you covered 
@mfmintlhqyouth @MFMWorldwide @nysc360 

Happy New Week #BBNaija Sabinus Nigeria Super Falcon Igbos Rufai Alhaji On a Monday  #BigBrotherNaija Oshoala  #WEURO2025 #BURSAYANIYOR https://t.co/APvIijZFSl"
105,OnePuckett,,OnePuckett,,Sun Apr 27 05:05:24 +0000 2014,9858,6463,2480,243384,"@NigeriaStories Hehe😂some employers that don't even wanna pay corpers, some pay corpers as low as 5k per month, I think only villages can really afford to provide accommodation for corpers, not places like Lagos sha",Thu Jul 24 16:52:55 +0000 2025,0,3,en,269,True,False,0,1,,[],,269,0,False,False,2480,243384,[],"@NigeriaStories Hehe😂some employers that don't even wanna pay corpers, some pay corpers as low as 5k per month, I think only villages can really afford to provide accommodation for corpers, not places like Lagos sha"
106,Sarkin Yaki na Baba Buhari 🇳🇬,,suleiman_qasim,,Fri Jun 19 21:28:17 +0000 2020,2400,1121,7533,47108,"When the late baba Daura Mr no certificate, increased the allawee of corpers, see their joy even chanting Buhari for third tenure! He was lead with sympathy and empathy.. continue to rest in peace 

May PBAT succeed ❤️🇳🇬🤲 https://t.co/Y3EtBoI8er",Mon Jul 21 13:27:43 +0000 2025,4,18,en,334,False,False,0,2,,[],False,334,4,False,False,7533,47108,[<Video id=1947287326394023936>],"When the late baba Daura Mr no certificate, increased the allawee of corpers, see their joy even chanting Buhari for third tenure! He was lead with sympathy and empathy.. continue to rest in peace 

May PBAT succeed ❤️🇳🇬🤲 https://t.co/Y3EtBoI8er"
107,ADEMURE (𝑴𝒂𝒅𝒂𝒎 𝑶𝒌𝒊𝒓𝒌𝒔)🧚🏽‍♀️,https://t.co/4SkyHAED7B,_ADEMURE,𝑾𝒐𝒓𝒌 𝒊𝒏 𝑷𝒓𝒐𝒈𝒓𝒆𝒔𝒔,Wed Nov 13 14:40:12 +0000 2024,1458,634,1482,15146,Big 2025 and hospitals/labs are not paying corpers lmfao. A private one at that. If not for I have no choice lmao. It’s well.,Mon Jul 28 13:54:32 +0000 2025,1,6,en,206,False,False,0,1,,[],,206,1,False,True,1482,15146,[],Big 2025 and hospitals/labs are not paying corpers lmfao. A private one at that. If not for I have no choice lmao. It’s well.
108,Matt🍫,https://t.co/3uM9WHgSMy,jbmillenial,"Abuja, Nigeria",Wed Aug 10 22:01:30 +0000 2016,2965,2586,218,36985,"When corpers were collecting 19,800, there was a guy that sends 15,000 home.

Lapo pass lapo",Sun Jul 20 20:49:05 +0000 2025,1,13,en,372,False,False,0,3,,[],,372,1,False,False,218,36985,[],"When corpers were collecting 19,800, there was a guy that sends 15,000 home.

Lapo pass lapo"
109,Waliu Taofik,https://t.co/ZJVCBMEeDj,WaliuTaofik,"Osogbo || Ibadan, Nigeria",Mon Oct 30 13:07:48 +0000 2017,20405,8563,917,23433,"We are urgently in need of Nysc corpers in Portharcourt who are in need of PPAs.
Pay is 60k basic, plus other benefits including breakfast and lunch, Data allowance, 13th month and medical coverage.

Location is Hybrid. Few days in the office, rest is work from home. 

We need",Mon Jul 21 16:05:24 +0000 2025,8,12,en,882,False,False,0,0,,[],,882,8,False,True,917,23433,[],"We are urgently in need of Nysc corpers in Portharcourt who are in need of PPAs.
Pay is 60k basic, plus other benefits including breakfast and lunch, Data allowance, 13th month and medical coverage.

Location is Hybrid. Few days in the office, rest is work from home. 

We need people with digital marketing experience and have laptops. You'd learn on the job and have the opportunity to stay back after your service.

Interested or want to recommend someone?? Send a mail 📬 to richmond@epirich.co

Kindly retweet for PH Corp members please"
110,Senator Shehu Sani,https://t.co/jWsRTtimjs,ShehuSani,Nigeria,Wed Feb 24 10:39:37 +0000 2010,3402620,3235,2516,29629,"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow.",Mon Jul 28 08:09:23 +0000 2025,103,730,en,41255,True,False,11,126,,[],,41255,103,False,False,2516,29629,[],"Court permits female youth Corpers to wear Skirts as against the insistence on trousers;step by step,one day Gowns and Kaftans will follow."
111,EMMEX🫵🏾🫵🏾🫵🏾,,Emex_UTD,Violence ,Thu Nov 11 18:27:20 +0000 2021,562,913,310,5698,@nysc360 Nothing for A2 corpers 😭,Sat Jul 26 21:23:55 +0000 2025,0,3,en,6525,False,False,0,2,,[],,6525,0,False,True,310,5698,[],@nysc360 Nothing for A2 corpers 😭
112,CyberHaven,,ibcyberhaven,"Ibadan, Nigeria",Tue Jan 16 13:13:52 +0000 2024,67,31,154,238,"Grind at Cyber Haven Coworking in Veterinary, Mokola, Ibadan for ₦2,500/day: fast Wi-Fi, chill desks, steady power, free coffee &amp; more!  

Corpers &amp; students, snag our ₦1,500/day promo!  #CyberHavenVibes #WorkSmart  #Ibadanxcommuny",Thu Jul 24 08:16:17 +0000 2025,2,5,en,114,False,False,0,0,,"['CyberHavenVibes', 'WorkSmart', 'Ibadanxcommuny']",,114,2,False,True,154,238,[],"Grind at Cyber Haven Coworking in Veterinary, Mokola, Ibadan for ₦2,500/day: fast Wi-Fi, chill desks, steady power, free coffee &amp; more!  

Corpers &amp; students, snag our ₦1,500/day promo!  #CyberHavenVibes #WorkSmart  #Ibadanxcommuny"
113,ROBIAT ❤️ ( Iyawo Alhaji oni Gold🤭🥺❤,,Adawiyyah_2,"Ibadan, Nigeria",Sun Mar 26 20:52:12 +0000 2023,213,131,20,18412,@fidelitybankplc Don't delay Corpers Allowance by month end this time around oo,Tue Jul 22 10:58:43 +0000 2025,0,4,en,119,False,False,1,2,,[],,119,0,False,False,20,18412,[],@fidelitybankplc Don't delay Corpers Allowance by month end this time around oo
114,kester,,KesterBrown_,"Lagos,Nigeria",Mon Sep 19 23:04:05 +0000 2011,2761,5039,545,43435,@deyola_a I hear say no be every corpers dey enter Mami market. 🥹😔,Sun Jul 20 11:42:52 +0000 2025,9,842,en,125281,True,False,0,42,,[],,125281,9,False,True,545,43435,[],@deyola_a I hear say no be every corpers dey enter Mami market. 🥹😔
115,Alfalytics,,alfalytics,"Osun State, Nigeria.",Thu Aug 08 14:32:15 +0000 2024,23,33,21,511,"@abalu_uthman Just like that, my $20 investment dropped to $11.
Bro, I entered depression. Fellow corpers didn’t need to ask, they could see it in my face. 
But that experience taught me a lesson no book could. The market sharpens you, and shapes your mindset. Now I move smarter, not faster.",Wed Jul 23 08:40:16 +0000 2025,0,2,en,343,False,False,0,3,,[],,343,0,False,True,21,511,[],"@abalu_uthman Just like that, my $20 investment dropped to $11.
Bro, I entered depression. Fellow corpers didn’t need to ask, they could see it in my face. 
But that experience taught me a lesson no book could. The market sharpens you, and shapes your mindset. Now I move smarter, not faster."
116,gloryboy🎉,,glorygloryboy1,,Sun Jul 14 21:18:33 +0000 2019,834,911,83,21976,@nysc360 ogun corpers where una dey,Mon Jul 28 00:33:02 +0000 2025,1,8,ca,1952,False,False,0,4,,[],,1952,1,False,True,83,21976,[],@nysc360 ogun corpers where una dey
117,king of scorpion 🦂,,Corpuschristi96,,Thu Nov 03 09:52:53 +0000 2022,171,521,41,3793,"@PenTitan Women don’t know what they want…

Naa  small yahoo boys of 25yrs day knack 
Youth Corpers for my area…

Just get money women no get specs..",Thu Jul 24 21:11:39 +0000 2025,0,5,en,880,False,False,0,5,,[],,880,0,False,True,41,3793,[],"@PenTitan Women don’t know what they want…

Naa  small yahoo boys of 25yrs day knack 
Youth Corpers for my area…

Just get money women no get specs.."
118,0.J,https://t.co/QD0HFjSZDb,feranmii_e,"Ibadan, Nigeria",Sat May 11 12:28:00 +0000 2019,1575,1578,189,29239,"Why is the government allowing companies to underpay youth corpers?

This country is just a mad house",Fri Jul 25 12:10:35 +0000 2025,1,2,en,137,False,False,0,0,,[],,137,1,False,False,189,29239,[],"Why is the government allowing companies to underpay youth corpers?

This country is just a mad house"
119,🐍,,6y0m1d3,,Sun May 22 07:18:45 +0000 2022,342,264,110,1988,"pro tip: corpers see allowee today

whine that your bro today 😂😂 like 4 don remit for this side",Mon Jul 28 20:55:58 +0000 2025,0,2,en,43,False,False,0,0,,[],,43,0,False,True,110,1988,[],"pro tip: corpers see allowee today

whine that your bro today 😂😂 like 4 don remit for this side"
120,Rinu Oduala 🔥🔫,https://t.co/ACoeOHIQTj,SavvyRinu,Fighting For Regular People ,Mon Apr 30 19:55:06 +0000 2018,848632,15751,4426,75021,"Buhari lost elections in 2011 in Nigeria and close to 1,000 people were slaughtered in three days by his supporters. 

Corpers were murdered, homes and businesses were burnt down, lives were ruined. https://t.co/yb90s1AdPj",Sun Jul 13 20:11:20 +0000 2025,3318,9686,en,496557,True,False,93,318,,[],False,496557,3318,False,True,4426,75021,[<Photo id=1944489834719883264>],"Buhari lost elections in 2011 in Nigeria and close to 1,000 people were slaughtered in three days by his supporters. 

Corpers were murdered, homes and businesses were burnt down, lives were ruined. https://t.co/yb90s1AdPj"
121,OLUCHI ( you have no funder),https://t.co/2cr70hCRKN,Phatbabeluuu,Nigeria,Tue Jan 03 23:29:15 +0000 2012,11313,1960,1559,232537,"Dear Corpers ,that 77k given to you isn’t “free ” you are earning it and it is your right .",Fri Jul 11 12:20:43 +0000 2025,80,172,en,3984,False,False,3,3,,[],,3984,80,False,True,1559,232537,[],"Dear Corpers ,that 77k given to you isn’t “free ” you are earning it and it is your right ."
122,Mission🔝,,not_mission,Top Memba,Tue Nov 26 10:00:25 +0000 2024,622,479,3361,30372,"Babe you no pay corpers arrears ooo , as how Na",Mon Jul 28 18:26:08 +0000 2025,0,0,en,106,False,False,0,0,,[],,106,0,False,False,3361,30372,[],"Babe you no pay corpers arrears ooo , as how Na"
123,"Deeper Life Corpers' Fellowship, Kwara State",https://t.co/a2PLIxSZnj,DLKwaraCorpers,,Sat Jan 13 10:41:06 +0000 2024,116,43,273,508,"You didn’t come this far to give up now.

This week, step in with strength, clarity, and purpose — God’s not done with you yet! 💪🔥

#MondayMotivation
#StepUpWithGod 
#DLKwaraCorpersMedia ❤️ https://t.co/EpgnQ9siOY",Mon Jul 21 10:43:21 +0000 2025,0,0,en,11,False,False,0,0,,"['MondayMotivation', 'StepUpWithGod', 'DLKwaraCorpersMedia']",False,11,0,False,False,273,508,[<Photo id=1947245992559960064>],"You didn’t come this far to give up now.

This week, step in with strength, clarity, and purpose — God’s not done with you yet! 💪🔥

#MondayMotivation
#StepUpWithGod 
#DLKwaraCorpersMedia ❤️ https://t.co/EpgnQ9siOY"
124,Nov 25,,Desmuyee,Nigeria,Mon Apr 14 06:56:28 +0000 2014,6051,4544,535,28954,"Corpers are complaining 77k isn't enough for 2weeks let alone, a month. The question is, how did we used 33k for a whole month? 🤔",Tue Jul 08 06:37:37 +0000 2025,2,8,en,238,False,False,0,7,,[],,238,2,False,False,535,28954,[],"Corpers are complaining 77k isn't enough for 2weeks let alone, a month. The question is, how did we used 33k for a whole month? 🤔"
125,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873790,186061,190679,399977,Youth Corpers are the only authorised election officers to handle the BVAS during the election https://t.co/8AZvI0B4q4,Sat Feb 18 13:53:24 +0000 2023,39,455,en,34127,True,False,0,15,,[],False,34127,39,False,True,190679,399977,[<Photo id=1626942958430834689>],Youth Corpers are the only authorised election officers to handle the BVAS during the election https://t.co/8AZvI0B4q4
126,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873790,186061,190679,399977,Afenifere has urged NYSC to allow Corpers serve in their home states amidst kidnapping in the country https://t.co/8tH27JbloX,Mon Sep 27 19:42:11 +0000 2021,18,64,en,,True,False,4,3,,[],False,,18,False,True,190679,399977,[<Photo id=1442575309862174722>],Afenifere has urged NYSC to allow Corpers serve in their home states amidst kidnapping in the country https://t.co/8tH27JbloX
127,Akwa Ibom Hypeman,,romeocza,"Akwa Ibom state, Nigeria",Thu Oct 28 21:45:41 +0000 2010,26554,7192,19091,173080,HE @_PastorUmoEno has also announced that his Government will pay all Akwa Ibom Indigenes who are Youth corpers all over the country 20k to help ameliorate the high cost of living https://t.co/p2VQhtaFO8,Thu Jul 10 12:53:01 +0000 2025,0,2,en,240,False,False,0,1,,[],False,240,0,False,True,19091,173080,[<Photo id=1943292370432270336>],HE @_PastorUmoEno has also announced that his Government will pay all Akwa Ibom Indigenes who are Youth corpers all over the country 20k to help ameliorate the high cost of living https://t.co/p2VQhtaFO8
128,Corpers Drive,https://t.co/5HMFxkqxO2,CorpersDrive,Nigeria,Tue Oct 31 10:59:11 +0000 2023,308,7,51,161,"- ⁠Akwa-Ibom
- ⁠Rivers 
- ⁠Bayelsa 
Corpers Drive got you, join our community via the link below for further enquiry;
https://t.co/6qtW6mnamm",Mon Jul 28 09:27:24 +0000 2025,0,0,en,55,False,False,0,0,,[],False,55,0,False,True,51,161,[],"- ⁠Akwa-Ibom
- ⁠Rivers 
- ⁠Bayelsa 
Corpers Drive got you, join our community via the link below for further enquiry;
https://t.co/6qtW6mnamm"
129,Abdool Gusau!,,AbdoolkadirM,,Mon Feb 16 23:13:19 +0000 2015,2633,1071,1435,18163,"Apart from given maximum protection to corpers serving in Zamfara state, Zamfara state Governor is also paying allowances to corpers so as to enhance their welfare during the service in the state.",Mon Jul 14 13:57:05 +0000 2025,1,4,en,454,False,False,0,0,,[],,454,1,False,True,1435,18163,[],"Apart from given maximum protection to corpers serving in Zamfara state, Zamfara state Governor is also paying allowances to corpers so as to enhance their welfare during the service in the state."
130,riri's forehead🎀,,hephystaceyy,Behind you,Mon Dec 28 20:52:20 +0000 2020,1834,826,54,12652,Do corpers get leave privilege from work abi na to dey go work dey go 😪,Sun Jul 13 11:09:17 +0000 2025,0,5,en,296,False,False,0,2,,[],,296,0,False,True,54,12652,[],Do corpers get leave privilege from work abi na to dey go work dey go 😪
131,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873790,186061,190679,399977,23 Corpers will be repeating their service year in Anambra — NYSC,Thu Apr 28 21:29:49 +0000 2022,100,845,en,,True,False,39,78,,[],,,100,False,True,190679,399977,[],23 Corpers will be repeating their service year in Anambra — NYSC
132,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81395,4,10419,61756,"Attention, fellow corpers

 If your CDS group has an upcoming event or has recently attended one, we’d love to hear about it! 

Let's come together to share our experiences and spread the word.

 Your stories can inspire and uplift others, so don't hesitate to share the https://t.co/6KzzmGxVgo",Thu Jul 10 18:35:23 +0000 2025,2,18,en,2187,True,False,0,6,,[],False,2187,2,False,False,10419,61756,[<Photo id=1943378532932923394>],"Attention, fellow corpers

 If your CDS group has an upcoming event or has recently attended one, we’d love to hear about it! 

Let's come together to share our experiences and spread the word.

 Your stories can inspire and uplift others, so don't hesitate to share the highlights and the gospel from your event"
133,TAO✊🏾🎙️,https://t.co/OY00cmnVdb,TaofeekOgunperi,Earth,Wed Nov 09 22:29:44 +0000 2016,830,495,547,18355,"I am grateful to Muslim Corpers' Association of Nigeria, MCAN. They've really come through for me in this NYSC journey. 🤍🙏🏾",Wed Jul 16 18:05:08 +0000 2025,4,9,en,240,False,False,0,0,,[],,240,4,False,True,547,18355,[],"I am grateful to Muslim Corpers' Association of Nigeria, MCAN. They've really come through for me in this NYSC journey. 🤍🙏🏾"
134,33🥶 KGeN,,abur0wernerxxl,"Ibadan, Nigeria",Thu Jun 09 15:35:33 +0000 2022,260,705,318,32795,Una corpers useless gan💔,Mon Jul 28 16:35:17 +0000 2025,0,1,tl,87,False,False,0,1,,[],,87,0,False,True,318,32795,[],Una corpers useless gan💔
135,D_weirdo,,_champman,Between her thighs,Fri Aug 18 22:50:22 +0000 2017,908,1851,406,20666,"Access bank dey use their corpers do ""delay is not denial"" 😭",Mon Jul 28 14:44:38 +0000 2025,0,1,en,55,False,False,0,0,,[],,55,0,False,True,406,20666,[],"Access bank dey use their corpers do ""delay is not denial"" 😭"
136,Gbemisola Taiwo,https://t.co/kLzT5eTFIB,MisolaofJesus,🇬🇧,Mon Dec 27 12:39:11 +0000 2010,52002,9040,12039,352121,"Corpers ke.
Post-NYSC go mount o😭",Fri Jul 11 11:11:32 +0000 2025,2,12,en,5671,True,False,0,1,,[],,5671,2,False,True,12039,352121,[],"Corpers ke.
Post-NYSC go mount o😭"
137,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6873790,186061,190679,399977,"NYSC Corpers , how much is your allawee?",Wed Oct 23 18:42:39 +0000 2024,30,795,en,131602,True,False,5,91,,[],,131602,30,False,True,190679,399977,[],"NYSC Corpers , how much is your allawee?"
138,E_den,,Den35E,Remote,Sat Oct 08 18:34:35 +0000 2022,73,235,12,770,"@deyola_a 🤣 I went for NYSC traveled for four days with 18k on me 2022, passed the two nights one in strangers home. The other one in NYSC ilorin lodge where I told the CORPERS there of my issue. Got to camp on the fourth day. I discovered people came in through flights😂during insecurity",Sun Jul 20 11:52:48 +0000 2025,2,24,en,2749,False,False,0,1,,[],,2749,2,False,True,12,770,[],"@deyola_a 🤣 I went for NYSC traveled for four days with 18k on me 2022, passed the two nights one in strangers home. The other one in NYSC ilorin lodge where I told the CORPERS there of my issue. Got to camp on the fourth day. I discovered people came in through flights😂during insecurity"
139,Hashtag LFC ⚡,,hashtagtweets,Nigeria,Sun Dec 15 15:25:48 +0000 2019,8379,6050,6507,244206,"Make dem go kogi, some corpers dey buy am when I dey serve sef",Wed Jul 16 11:27:39 +0000 2025,2,7,en,704,False,False,0,1,,[],,704,2,False,True,6507,244206,[],"Make dem go kogi, some corpers dey buy am when I dey serve sef"
140,Chief Ọbẹ̀làwọ̀,,tunaug1,Nigeria,Thu Jun 24 15:49:51 +0000 2010,481,3620,103,15256,@deyola_a There are corpers who send NYSC money home,Sun Jul 20 11:42:46 +0000 2025,5,127,en,13851,False,False,2,12,,[],,13851,5,False,False,103,15256,[],@deyola_a There are corpers who send NYSC money home
141,🥀,,bbyimbleedin,,Wed Jan 08 17:03:02 +0000 2020,295,217,200,20452,"Over 18 of us corpers waited at the NNPC reception from 8AM-2APM, our sixth time being told to come btw just to find out if we were accepted or not. Two “haijias” walked in with a man for the first time, likely a director, and came out with their acceptance letters.🙂",Sat Jul 19 17:58:53 +0000 2025,0,3,en,319,False,False,0,1,,[],,319,0,False,True,200,20452,[],"Over 18 of us corpers waited at the NNPC reception from 8AM-2APM, our sixth time being told to come btw just to find out if we were accepted or not. Two “haijias” walked in with a man for the first time, likely a director, and came out with their acceptance letters.🙂"
142,Apostle Chibuzor Gift Chinyere,https://t.co/B0ECjMZBod,daddyopm,Nigeria,Tue Oct 20 16:52:05 +0000 2015,12762,24,973,1175,"Happening Now… 18 July 2025
Youth Corper born with Autism becomes landlord through tithes and offering of OPM CHURCH.
Mr Philip kalio autistic youth corper that was among the 4 youth corpers sent to OPM free school for autism and Down syndrome by federal government on primary https://t.co/XLJRZewpt4",Fri Jul 18 17:11:54 +0000 2025,8,31,en,650,True,False,0,1,,[],False,650,8,False,True,973,1175,"[<Photo id=1946256615893512193>, <Photo id=1946256615868334080>, <Photo id=1946256615981686785>, <Photo id=1946256615906082816>]","Happening Now… 18 July 2025
Youth Corper born with Autism becomes landlord through tithes and offering of OPM CHURCH.
Mr Philip kalio autistic youth corper that was among the 4 youth corpers sent to OPM free school for autism and Down syndrome by federal government on primary assignment.
During Philip kalio one year primary assignment he exhibited exceptional love for the children with autism and down syndrome that was assigned to teach.
And love is one of the major healing power that heals autism children.
Because of this, HRM KING APOSTLE CHIBUZOR CHINYERE the general overseer of OPM decided to retain him with a very good salary and free accommodation.
And today 18 July 2025 , one plot of land was donated to him making him a landlord in port harcourt.
Man of GOD also held a party for the children were gifts were distributed to the children .
FULLY FUNDED THROUGH TITHES AND OFFERING IN OPM CHURCH"
143,bigyak?,,madsokorie,,Sun Apr 16 12:19:58 +0000 2017,7887,4803,5128,270152,"finally we’re no longer the baby corpers, it feels so good",Mon Jul 28 07:13:24 +0000 2025,0,2,en,135,True,False,0,0,,[],,135,0,False,True,5128,270152,[],"finally we’re no longer the baby corpers, it feels so good"
144,Pod,,xpodin,Earth,Fri May 29 21:54:04 +0000 2015,109,84,34,191,@yabaleftonline Youth corpers should be encouraged to join the Nigeria police,Tue Jul 22 12:18:23 +0000 2025,0,13,en,2113,True,False,0,6,,[],,2113,0,False,True,34,191,[],@yabaleftonline Youth corpers should be encouraged to join the Nigeria police
145,Edidiong The Creative Writer ✏️,https://t.co/rJlJ9FW7Ek,Edidi0ng,The Creative Writing Place,Thu Sep 01 12:20:26 +0000 2016,3237,2342,1034,54042,Corpers wee wee weeeee,Tue Jul 22 19:46:35 +0000 2025,0,10,en,333,False,False,0,3,,[],,333,0,False,True,1034,54042,[],Corpers wee wee weeeee
